,Gas Meter Temperature_x,Line Pressure_x,Position_x,Tubing Pressure_x,Reservoir Pressure_x,Junction pressure,Gas Meter Flow Rate_x,pred_gas_flow_x,date,Gas Meter Temperature_y,Line Pressure_y,Position_y,Tubing Pressure_y,Reservoir Pressure_y,Gas Meter Flow Rate_y,pred_gas_flow_y,actual_combined_gas_flow,pred_combined_gas_flow
1141,98.78,502.31,51.22,693.84,1225.7355,501.30997,16156.471,16154.861,2023-04-02 23:07:00,102.36,976.63995,51.66,1028.32,1702.8092,10680.16,10459.064,26836.63,26613.926
1142,98.69,502.59003,51.16,693.0,1225.7355,501.58997,16121.621,16208.453,2023-04-02 23:17:00,102.46,975.69995,52.23,1028.67,1702.8092,10653.21,10480.098,26774.832,26688.55
1143,98.590004,503.16,49.36,693.56,1225.7355,502.16,16123.83,16218.816,2023-04-02 23:27:00,102.43,976.41003,51.61,1028.55,1702.8092,10655.34,10492.203,26779.17,26711.02
1144,98.76,504.0,50.46,693.56,1225.7355,503.0,16129.77,16197.988,2023-04-02 23:37:00,102.42,975.94,52.390003,1028.44,1702.8092,10676.37,10484.17,26806.14,26682.158
1145,98.799995,503.72,50.18,691.31,1225.7355,502.72,16088.169,16207.467,2023-04-02 23:47:00,102.5,975.59,51.48,1028.67,1702.8092,10731.431,10485.948,26819.6,26693.414
1146,98.649994,503.44,51.04,692.44,1225.7355,502.44,16133.56,16217.481,2023-04-02 23:57:00,102.34,975.47,52.170002,1028.32,1702.8092,10665.37,10490.061,26798.93,26707.543
1147,98.76,502.88,49.1,690.19,1225.7355,501.88,16123.581,16171.564,2023-04-03 00:07:00,102.52,975.59,52.219997,1028.44,1702.8092,10711.721,10523.233,26835.3,26694.797
1148,98.78,503.16,50.34,690.75,1225.7355,502.16,16097.83,16223.107,2023-04-03 00:17:00,102.44,975.69995,52.379997,1028.32,1702.8092,10654.34,10493.797,26752.17,26716.904
1149,98.82,502.59003,50.74,693.28,1225.7355,501.58997,16014.81,16213.283,2023-04-03 00:27:00,102.549995,975.94,51.46,1028.55,1702.8092,10655.35,10513.697,26670.16,26726.98
1150,98.82,502.88,50.99,694.97003,1225.7355,501.88,16192.52,16184.92,2023-04-03 00:37:00,102.52,976.05,51.53,1028.79,1702.8092,10579.11,10488.228,26771.629,26673.148
1151,98.79,502.88,50.210003,695.25,1225.7355,501.88,16198.42,16100.766,2023-04-03 00:47:00,102.51,976.41003,52.41,1029.0199,1702.8092,10647.0,10490.261,26845.42,26591.027
1152,98.840004,501.75,49.870003,697.5,1225.7355,500.74997,15909.13,16255.693,2023-04-03 00:57:00,102.44,976.76,52.07,1029.84,1702.8092,10573.29,10454.235,26482.42,26709.93
1153,98.66,502.31,50.510002,692.16003,1225.7355,501.30997,16140.2,16281.789,2023-04-03 01:07:00,102.48,976.88,51.51,1028.67,1702.8092,10577.421,10483.6875,26717.621,26765.477
1154,98.62,502.03003,49.88,694.69,1225.7355,501.02997,16045.919,16009.229,2023-04-03 01:17:00,102.41,976.88,52.41,1029.14,1702.8092,10618.57,10454.552,26664.488,26463.781
1155,98.59999,502.03003,51.07,694.69,1225.7355,501.02997,16093.98,16226.34,2023-04-03 01:27:00,102.45,977.58,52.27,1029.49,1702.8092,10629.76,10454.591,26723.74,26680.93
1156,98.69,502.31,50.079998,691.03,1225.7355,501.30997,16047.319,16143.962,2023-04-03 01:37:00,102.46,977.23,52.329998,1029.49,1702.8092,10534.36,10470.598,26581.68,26614.559
1157,98.59999,503.72,49.969997,696.94,1225.7355,502.72,16224.221,16154.042,2023-04-03 01:47:00,102.41,977.46,51.77,1029.26,1702.8092,10616.17,10465.071,26840.39,26619.113
1158,98.53,503.44,50.99,688.22003,1225.7355,502.44,16073.53,16156.491,2023-04-03 01:57:00,102.46,977.58,52.390003,1029.38,1702.8092,10655.28,10435.868,26728.81,26592.36
1159,98.53,501.47003,51.21,698.63,1225.7355,500.46997,16219.07,16291.901,2023-04-03 02:07:00,102.52,977.7,52.280003,1029.84,1702.8092,10554.59,10473.113,26773.66,26765.016
1160,98.53,502.31,49.18,691.59,1225.7355,501.30997,16143.83,16153.495,2023-04-03 02:17:00,102.52,977.46,52.41,1029.9601,1702.8092,10674.239,10485.392,26818.07,26638.887
1161,98.53,502.31,49.25,693.56,1225.7355,501.30997,16160.689,16278.349,2023-04-03 02:27:00,102.46,977.23,52.41,1029.26,1702.8092,10596.511,10448.507,26757.2,26726.855
1162,98.54,500.91003,50.210003,695.53,1225.7355,499.90997,16145.041,16222.164,2023-04-03 02:37:00,102.42,976.88,52.05,1029.38,1702.8092,10674.13,10493.256,26819.172,26715.42
1163,98.47,502.88,51.21,693.56,1225.7355,501.88,16096.859,16243.38,2023-04-03 02:47:00,102.43,976.99,51.75,1029.26,1702.8092,10608.439,10457.567,26705.299,26700.947
1164,98.43001,501.75,51.05,689.63,1225.7355,500.74997,16071.369,16247.845,2023-04-03 02:57:00,102.48,977.11005,52.04,1029.14,1702.8092,10623.811,10495.131,26695.18,26742.977
1165,98.380005,502.31,51.04,692.44,1225.7355,501.30997,16010.829,16189.738,2023-04-03 03:07:00,102.39,977.23,52.16,1029.14,1702.8092,10641.3,10463.495,26652.129,26653.234
1166,98.35999,502.31,50.7,694.41003,1225.7355,501.30997,16122.649,16155.5,2023-04-03 03:17:00,102.34,976.99,51.93,1029.38,1702.8092,10588.67,10464.057,26711.32,26619.557
1167,98.39,502.88,50.54,693.0,1225.7355,501.88,16029.98,16102.558,2023-04-03 03:27:00,102.27,977.23,51.73,1029.49,1702.8092,10603.86,10462.289,26633.84,26564.848
1168,98.34,504.0,50.46,693.56,1225.7355,503.0,16146.21,16191.499,2023-04-03 03:37:00,102.35,977.23,51.789997,1029.49,1702.8092,10641.36,10444.449,26787.57,26635.95
1169,98.32,501.47003,49.66,696.94,1225.7355,500.46997,16054.89,16101.954,2023-04-03 03:47:00,102.399994,977.11005,52.4,1029.61,1702.8092,10682.67,10463.968,26737.559,26565.922
1170,98.28999,502.88,51.21,689.34,1225.7355,501.88,16086.07,16242.637,2023-04-03 03:57:00,102.39,976.88,51.76,1029.38,1702.8092,10636.45,10471.3,26722.52,26713.938
1171,98.28999,502.31,51.21,688.22003,1225.7355,501.30997,16230.09,16168.134,2023-04-03 04:07:00,102.46,976.63995,51.63,1029.0199,1702.8092,10711.92,10494.835,26942.01,26662.969
1172,98.26,500.63,50.0,689.63,1225.7355,499.62997,16085.11,16186.047,2023-04-03 04:17:00,102.35,976.52,51.47,1029.0199,1702.8092,10680.95,10475.666,26766.06,26661.713
1173,98.28,501.47003,50.84,692.44,1225.7355,500.46997,16101.891,16311.34,2023-04-03 04:28:00,102.33,976.17,52.27,1028.79,1702.8092,10684.32,10505.522,26786.21,26816.863
1174,98.23,500.63,49.62,688.22003,1225.7355,499.62997,15995.69,16185.404,2023-04-03 04:37:00,102.36,976.05,51.51,1028.79,1702.8092,10664.2705,10495.1455,26659.96,26680.55
1175,98.21999,500.91003,49.11,692.16003,1225.7355,499.90997,16118.91,16178.169,2023-04-03 04:47:00,102.34,975.82,52.4,1028.55,1702.8092,10707.9,10500.356,26826.81,26678.525
1176,98.17,502.59003,49.99,690.75,1225.7355,501.58997,16013.11,16089.112,2023-04-03 04:57:00,102.2,975.47,51.680004,1028.32,1702.8092,10715.671,10476.995,26728.781,26566.107
1177,98.090004,504.84,50.98,693.28,1225.7355,503.84,16196.63,16185.622,2023-04-03 05:07:00,102.25,975.47,51.789997,1028.2,1702.8092,10740.76,10490.336,26937.39,26675.957
1178,98.06,500.63,49.14,692.44,1225.7355,499.62997,16220.29,16097.634,2023-04-03 05:17:00,102.17,975.0,51.8,1027.97,1702.8092,10694.63,10504.041,26914.92,26601.676
1179,98.04,500.63,49.88,691.31,1225.7355,499.62997,15997.56,16273.664,2023-04-03 05:27:00,102.23,974.76996,51.48,1028.09,1702.8092,10742.0205,10515.462,26739.58,26789.125
1180,97.99999,500.63,49.91,693.0,1224.7467,499.62997,16104.24,16249.013,2023-04-03 05:37:00,102.130005,974.52997,51.809998,1027.85,1700.4071,10636.96,10503.589,26741.2,26752.602
1181,97.99999,500.34,49.739998,692.72003,1224.7467,499.34,16039.66,16052.962,2023-04-03 05:47:00,102.130005,974.18,51.89,1027.62,1700.4071,10353.95,10524.047,26393.61,26577.008
1182,97.979996,500.06,49.980003,692.44,1224.7467,499.06,16032.67,16151.111,2023-04-03 05:57:00,102.23,975.59,51.48,1028.2,1700.4071,10314.88,10486.11,26347.55,26637.223
1183,98.020004,500.06,49.27,692.44,1224.7467,499.06,16125.431,16087.058,2023-04-03 06:07:00,102.32,984.73,52.02,1033.71,1700.4071,10396.49,10345.452,26521.922,26432.51
1184,98.049995,502.31,49.44,694.69,1224.7467,501.30997,16137.77,16062.617,2023-04-03 06:17:00,102.33,985.43,52.37,1034.41,1700.4071,10439.97,10321.081,26577.738,26383.7
1185,98.020004,502.59003,51.02,694.13,1224.7467,501.58997,16070.11,16161.959,2023-04-03 06:27:00,102.29,984.49,51.77,1033.95,1700.4071,10547.08,10349.818,26617.191,26511.777
1186,97.99,502.03003,50.920002,694.13,1224.7467,501.02997,16055.07,16174.428,2023-04-03 06:37:00,102.18,981.91003,51.9,1032.54,1700.4071,10532.92,10372.632,26587.99,26547.059
1187,98.020004,501.19,51.18,693.84,1224.7467,500.18997,16132.49,16124.019,2023-04-03 06:47:00,102.22,979.8,52.379997,1031.13,1700.4071,10697.6,10428.295,26830.09,26552.312
1188,97.97,501.19,50.32,695.81,1224.7467,500.18997,16046.43,16092.993,2023-04-03 06:57:00,102.17,977.46,52.059998,1029.61,1700.4071,10800.08,10431.752,26846.51,26524.746
1189,97.96,502.31,50.86,694.97003,1224.7467,501.30997,15940.52,16163.792,2023-04-03 07:07:00,102.2,974.06,52.34,1027.5,1700.4071,10837.45,10507.579,26777.969,26671.371
1190,97.96,500.06,51.2,689.06,1224.7467,499.06,16139.96,16126.134,2023-04-03 07:17:00,102.2,972.07,52.18,1026.21,1700.4071,10900.47,10562.805,27040.43,26688.938
1191,97.94,499.78,49.69,687.94,1224.7467,498.78,16049.15,16022.5205,2023-04-03 07:27:00,102.11,970.2,52.35,1025.16,1700.4071,10973.11,10581.944,27022.262,26604.465
1192,97.97,499.78,51.1,693.28,1224.7467,498.78,16087.049,16194.11,2023-04-03 07:37:00,102.19,968.44006,51.58,1024.1,1700.4071,10959.29,10616.731,27046.34,26810.842
1193,97.92999,500.34,51.18,689.34,1224.7467,499.34,16159.8,16125.15,2023-04-03 07:47:00,102.11,966.91003,51.77,1023.16,1700.4071,10983.44,10645.906,27143.24,26771.057
1194,97.94,500.06,49.600002,689.34,1224.7467,499.06,16170.67,16142.047,2023-04-03 07:57:00,102.14,965.74005,51.710003,1022.34,1700.4071,10927.59,10650.094,27098.26,26792.14
1195,97.979996,499.78,50.29,690.19,1224.7467,498.78,16103.28,16213.914,2023-04-03 08:07:00,102.09,965.16,51.87,1021.88,1700.4071,10991.99,10661.345,27095.27,26875.258
1196,97.94,498.66,49.15,693.0,1224.7467,497.66,16081.779,16205.552,2023-04-03 08:17:00,102.11,965.04004,51.57,1021.76,1700.4071,10982.939,10644.628,27064.719,26850.18
1197,97.920006,500.34,50.949997,693.28,1224.7467,499.34,16074.58,16155.668,2023-04-03 08:27:00,102.14,964.92,51.77,1021.52,1700.4071,10972.49,10667.975,27047.07,26823.643
1198,97.950005,500.91003,50.16,694.41003,1224.7467,499.90997,16134.7,16120.843,2023-04-03 08:37:00,102.1,964.33997,51.48,1020.93994,1700.4071,11006.971,10663.184,27141.672,26784.027
1199,97.9,501.47003,50.7,692.44,1224.7467,500.46997,16127.01,16123.767,2023-04-03 08:47:00,102.16,963.87,52.379997,1020.59,1700.4071,11018.88,10668.468,27145.89,26792.234
1200,97.94,500.63,50.64,690.19,1224.7467,499.62997,16081.789,16189.955,2023-04-03 08:57:00,101.96999,963.05,51.710003,1019.88,1700.4071,11056.41,10674.354,27138.2,26864.309
1201,97.920006,500.34,51.02,692.72003,1224.7467,499.34,16043.721,16179.547,2023-04-03 09:08:00,102.04,961.76,51.820004,1018.95,1700.4071,11046.7,10692.474,27090.422,26872.02
1202,97.950005,498.38,50.7,692.44,1224.7467,497.38,16067.87,16148.602,2023-04-03 09:17:00,102.09,961.29,51.78,1018.83,1700.4071,11051.58,10717.43,27119.45,26866.031
1203,97.950005,499.78,49.39,692.44,1224.7467,498.78,16051.561,16092.249,2023-04-03 09:27:00,102.08,960.23,51.63,1017.89,1700.4071,12189.841,10715.308,28241.402,26807.557
1204,97.92999,501.47003,50.25,687.09,1224.7467,500.46997,16080.261,16132.678,2023-04-03 09:37:00,102.06,959.41003,52.41,1017.19,1700.4071,12372.37,10719.76,28452.63,26852.438
1205,97.92999,498.09,49.43,691.59,1224.7467,497.09,16098.609,16111.763,2023-04-03 09:47:00,101.71999,924.02,51.789997,996.56,1700.4071,12402.14,11331.907,28500.75,27443.67
1206,97.909996,500.63,50.75,689.34,1224.7467,499.62997,16091.649,16145.553,2023-04-03 09:57:00,101.6,915.35,51.7,990.81995,1700.4071,12304.601,11443.019,28396.25,27588.57
1207,97.909996,499.78,51.17,693.0,1224.7467,498.78,16204.81,16158.099,2023-04-03 10:07:00,101.64,914.18,52.41,989.77,1700.4071,12364.439,11472.362,28569.25,27630.46
1208,97.950005,500.06,50.730003,689.91003,1224.7467,499.06,16168.869,16157.281,2023-04-03 10:17:00,101.65,914.77,52.43,989.77,1700.4071,11060.48,11431.01,27229.35,27588.291
1209,97.99999,501.19,50.29,693.0,1224.7467,500.18997,16039.9,16236.293,2023-04-03 10:27:00,101.63,925.19995,52.14,990.23,1700.4071,10752.79,11424.448,26792.691,27660.742
1210,97.950005,501.19,49.399998,692.16003,1224.7467,500.18997,16085.41,16195.704,2023-04-03 10:37:00,102.06,952.26996,52.27,1010.74005,1700.4071,10876.53,10773.098,26961.941,26968.8
1211,97.94,502.59003,50.18,688.78,1224.7467,501.58997,15108.011,16095.135,2023-04-03 10:47:00,102.299995,961.99,51.820004,1016.72,1700.4071,19791.37,10613.643,34899.38,26708.777
1212,97.99,501.47003,51.190002,689.06,1224.7467,500.46997,15877.009,16152.852,2023-04-03 10:57:00,102.26,960.35004,51.53,1015.9,1700.4071,15480.34,10667.491,31357.348,26820.344
1213,99.24,590.06,49.530003,737.99994,1224.7467,575.922,15067.781,14932.281,2023-04-03 11:07:00,99.380005,667.97003,52.2,898.48004,1700.4071,16945.5,17614.74,32013.281,32547.021
1214,99.19,572.63,49.23,736.02997,1224.7467,534.55286,15360.34,15472.8955,2023-04-03 11:17:00,95.909996,562.03,52.329998,779.88,1700.4071,16828.602,15482.7295,32188.941,30955.625
1215,99.78,592.88,49.329998,731.81006,1224.7467,554.14325,15000.89,14924.863,2023-04-03 11:27:00,95.64,586.29,51.5,812.34,1700.4071,17149.72,16230.347,32150.61,31155.21
1216,99.89,594.56,50.500004,745.58997,1224.7467,556.1007,14982.5205,15063.73,2023-04-03 11:37:00,95.37,589.57,52.219997,801.08997,1700.4071,17031.91,16200.043,32014.43,31263.773
1217,99.97,595.97,49.93,732.38007,1224.7467,556.7114,14721.289,14891.05,2023-04-03 11:47:00,95.11,589.34,52.359997,813.4,1700.4071,17070.75,16345.691,31792.04,31236.742
1218,100.13999,596.25,50.84,737.43994,1224.7467,557.3101,14845.489,14881.454,2023-04-03 11:57:00,95.16,589.68994,52.1,805.08,1700.4071,17186.15,16317.226,32031.64,31198.68
1219,100.090004,593.72,50.82,731.53,1224.7467,555.51807,14864.989,14764.393,2023-04-03 12:07:00,95.0,587.33997,51.66,810.0,1700.4071,17034.27,16315.7295,31899.258,31080.121
1220,100.2,595.13,50.269997,736.30994,1224.7467,556.2524,14732.2,14804.21,2023-04-03 12:17:00,94.87,588.63,51.489998,809.77,1700.4071,17077.31,16394.484,31809.512,31198.695
1221,100.16,591.19,50.7,730.97003,1224.7467,553.85315,14755.681,14850.842,2023-04-03 12:27:00,95.060005,586.76,52.379997,803.67,1700.4071,17158.42,16332.763,31914.102,31183.605
1222,100.27,592.59,49.750004,732.66003,1224.7467,554.9142,14587.459,14755.314,2023-04-03 12:37:00,94.829994,587.23004,52.41,807.66,1700.4071,17066.7,16329.306,31654.158,31084.621
1223,100.24,592.88,49.48,730.69006,1224.7467,555.1529,14906.13,14768.78,2023-04-03 12:47:00,94.73,587.93,52.05,805.30994,1700.4071,17159.59,16400.453,32065.719,31169.234
1224,100.21001,590.91003,49.21,727.03,1224.7467,553.52405,14657.621,14692.316,2023-04-03 12:57:00,94.82,585.23004,51.820004,804.38,1700.4071,17102.309,16351.589,31759.93,31043.906
1225,100.24,592.31,49.14,733.50006,1224.7467,554.1651,14716.1,14837.042,2023-04-03 13:08:00,94.78001,587.11,52.27,804.61,1700.4071,17028.879,16409.387,31744.979,31246.43
1226,100.32,590.91003,49.79,732.94006,1224.7467,553.07117,14749.649,14720.891,2023-04-03 13:17:00,94.88,584.77,51.53,803.08997,1700.4071,17018.26,16390.633,31767.91,31111.523
1227,100.25,591.47003,50.690002,732.09,1224.7467,553.527,14791.7705,14766.671,2023-04-03 13:27:00,94.71,585.12,51.87,801.8,1700.4071,16978.459,16338.221,31770.23,31104.89
1228,100.25,589.78,51.05,733.22003,1224.7467,552.48303,14692.819,14791.588,2023-04-03 13:37:00,94.74,584.64996,52.05,801.21,1700.4071,16902.791,16335.586,31595.61,31127.174
1229,100.259995,590.34,49.5,734.62994,1224.7467,552.56335,14758.07,14782.575,2023-04-03 13:47:00,94.73,584.3,51.9,799.69,1700.4071,16857.139,16318.24,31615.209,31100.816
1230,100.21001,588.08997,51.01,732.94006,1224.7467,551.5232,14931.72,14765.204,2023-04-03 13:57:00,94.77,583.48,51.680004,799.45,1700.4071,16822.389,16268.123,31754.11,31033.328
1231,100.22,589.22,49.15,730.69006,1224.7467,551.9375,14804.94,14774.371,2023-04-03 14:07:00,94.840004,583.36005,51.649998,797.81,1700.4071,16810.85,16249.066,31615.79,31023.438
1232,100.189995,587.81,50.11,730.41003,1224.7467,550.7692,14810.61,14890.083,2023-04-03 14:17:00,94.72,582.88995,52.31,798.39996,1700.4071,16848.94,16214.975,31659.55,31105.059
1233,100.22,588.66,51.1,734.05994,1224.7467,550.88556,14841.52,14822.035,2023-04-03 14:27:00,94.630005,581.72,51.550003,795.7,1700.4071,16754.52,16228.725,31596.04,31050.76
1234,100.189995,588.38,50.07,732.09,1224.7467,551.17505,14800.73,14815.014,2023-04-03 14:37:00,94.53001,582.77,51.63,797.11005,1700.4071,16609.28,16239.749,31410.01,31054.762
1235,100.119995,579.66,51.11,722.53,1224.7467,546.2156,14870.09,14905.471,2023-04-03 14:47:00,94.58,580.55,52.02,794.52997,1700.4071,16668.31,16191.934,31538.4,31097.404
1236,100.189995,583.31,50.33,727.31006,1224.7467,547.3132,14812.05,14844.442,2023-04-03 14:57:00,94.649994,578.44,52.260002,789.83997,1700.4071,16513.63,16129.68,31325.68,30974.121
1237,100.189995,584.44,49.350002,731.25006,1224.7467,548.513,14781.801,14849.637,2023-04-03 15:07:00,94.549995,580.43,51.96,791.37,1700.4071,16554.49,16153.187,31336.291,31002.824
1238,100.189995,583.31,49.739998,729.84,1224.7467,547.66205,14859.819,14832.24,2023-04-03 15:17:00,94.69,578.79,52.23,788.32,1700.4071,16526.32,16071.002,31386.14,30903.242
1239,100.11,583.59,50.71,727.03,1224.7467,547.65094,14813.19,14838.8955,2023-04-03 15:27:00,94.59,578.55,51.7,789.38,1700.4071,16424.55,16092.554,31237.742,30931.45
1240,100.2,583.03,51.04,729.56006,1224.7467,546.6701,14796.84,14882.176,2023-04-03 15:37:00,94.61,577.27,51.73,788.91003,1700.4071,16526.521,16079.919,31323.361,30962.094
1241,100.119995,582.47003,50.039997,725.06006,1224.7467,546.8425,14839.77,14855.035,2023-04-03 15:48:00,94.53001,577.5,52.43,788.44,1700.4071,16488.83,16005.237,31328.6,30860.273
1242,100.16,583.03,49.28,729.00006,1224.7467,547.0849,14954.359,14819.237,2023-04-03 15:57:00,94.52,577.85,52.35,788.55,1700.4071,16448.52,16076.587,31402.879,30895.824
1243,100.130005,583.03,50.730003,724.50006,1224.7467,546.79236,14759.46,14881.767,2023-04-03 16:07:00,94.48,577.27,52.010002,787.03,1700.4071,16634.602,16061.136,31394.062,30942.902
1244,100.08,583.88,49.57,727.59,1224.7467,547.13043,14743.011,14913.252,2023-04-03 16:17:00,94.6,577.5,51.58,787.97003,1700.4071,16430.47,16029.826,31173.48,30943.078
1245,100.1,581.91003,49.18,727.59,1224.7467,539.70355,14877.57,14802.85,2023-04-03 16:27:00,94.41,564.49005,51.64,783.51996,1700.4071,16464.521,16231.343,31342.092,31034.191
1246,100.1,581.63,49.49,728.16003,1224.7467,546.53674,14898.62,14799.054,2023-04-03 16:37:00,94.49,577.38,51.66,786.44995,1700.4071,16460.11,16023.327,31358.73,30822.38
1247,100.17,581.91003,49.69,730.69006,1224.7467,545.91144,14895.82,14867.958,2023-04-03 16:47:00,94.57,576.56,52.0,785.63,1700.4071,16460.37,16057.458,31356.19,30925.416
1248,100.15,580.22,49.28,727.59,1224.7467,544.8792,14785.58,14890.966,2023-04-03 16:57:00,94.43,576.09,52.41,785.26996,1700.4071,16452.531,16052.288,31238.111,30943.254
1249,100.16,581.63,49.58,725.34,1224.7467,545.073,14956.301,14896.814,2023-04-03 17:07:00,94.369995,575.16003,52.379997,784.57,1700.4071,16397.541,16059.442,31353.842,30956.258
1250,100.17,581.91003,51.2,729.56006,1224.7467,545.67816,14883.579,14846.276,2023-04-03 17:17:00,94.33,575.63,51.680004,783.28,1700.4071,16389.77,16061.541,31273.348,30907.816
1251,100.2,579.94,49.710003,729.00006,1224.7467,544.65137,15305.569,14928.183,2023-04-03 17:27:00,94.51,575.86005,51.980003,783.98004,1700.4071,16444.38,16019.886,31749.95,30948.068
1252,100.24,579.66,51.11,727.59,1224.7467,544.91833,14970.25,14913.913,2023-04-03 17:37:00,94.49,576.33,51.99,783.63,1700.4071,16394.63,16014.453,31364.88,30928.367
1253,100.16,563.06,49.39,722.25006,1224.7467,534.884,14823.59,15223.171,2023-04-03 17:47:00,94.39,574.10004,51.62,783.05,1700.4071,16421.09,16051.692,31244.68,31274.863
1254,100.259995,581.63,49.25,730.41003,1224.7467,545.4549,14781.88,14920.71,2023-04-03 17:57:00,94.44,575.98,52.280003,783.4,1700.4071,16431.92,16019.453,31213.8,30940.164
1255,100.3,583.03,50.89,725.91003,1224.7467,546.9702,14751.7705,14874.272,2023-04-03 18:07:00,94.45,577.27,51.980003,784.57,1700.4071,16375.51,16028.225,31127.281,30902.496
1256,100.39,581.63,49.18,728.72003,1224.7467,546.1136,14837.8,14820.046,2023-04-03 18:17:00,94.48,576.68,51.97,782.81,1700.4071,16353.35,16049.951,31191.148,30869.996
1257,100.34,581.33997,50.7,727.03,1224.7467,546.50165,14773.31,14833.409,2023-04-03 18:27:00,94.47,577.38,52.21,784.69,1700.4071,16329.859,15993.817,31103.168,30827.227
1258,100.39,581.63,49.760002,724.78,1224.7467,545.8753,14822.91,14874.29,2023-04-03 18:37:00,94.33,576.09,52.280003,783.75,1700.4071,16375.53,15984.42,31198.441,30858.71
1259,100.46,582.75,49.15,727.88007,1224.7467,547.3123,14887.99,14816.084,2023-04-03 18:47:00,94.51,577.62,51.53,783.63,1700.4071,16346.81,15970.8,31234.8,30786.883
1260,100.56,583.31,51.1,725.06006,1224.7467,547.7053,14871.699,14885.05,2023-04-03 18:57:00,94.49,578.31995,51.54,783.51996,1700.4071,16301.9795,16001.267,31173.68,30886.316
1261,100.69,582.19,51.18,730.41003,1224.7467,546.2656,14887.25,14910.182,2023-04-03 19:07:00,94.6,576.56,52.329998,781.75995,1700.4071,16356.581,15999.256,31243.832,30909.438
1262,100.58,583.88,50.99,728.44006,1224.7467,547.6751,14820.081,14897.581,2023-04-03 19:17:00,94.5,577.62,51.91,784.57,1700.4071,16282.629,15943.969,31102.71,30841.55
